J. Salas,23,43,67,1100000,11000,2,64,61,66,62,66,64,63,61,66,66,62,64,60,63,64,64,63,61,66,66,62,64,60,63,64,60
R. Lundqvist,20,15,67,1200000,7000,0,66,46,51,65,61,66,52,46,61,51,65,65,63,66,54,66,52,46,61,51,65,65,63,66,54,63
Y. Nakayama,20,36,67,1100000,6000,1,56,66,63,55,58,56,65,66,58,63,55,58,54,56,64,56,65,66,58,63,55,58,54,56,64,54
P. Eler,26,12,67,975000,6000,3,64,37,42,65,58,64,43,37,58,42,65,64,66,65,46,64,43,37,58,42,65,64,66,65,46,66
E. Alvarado,28,24,67,525000,14000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
A. Origi,33,41,67,375000,3000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M. Wallace,24,65,67,825000,6000,1,47,66,60,46,51,47,59,66,51,60,46,47,47,45,56,47,59,66,51,60,46,47,47,45,56,47
J. Buatu Mananga,23,67,67,875000,6000,1,49,66,59,52,50,49,62,66,50,59,52,53,55,51,60,49,62,66,50,59,52,53,55,51,60,55
E. Dening,28,1,67,800000,10000,0,68,34,41,69,58,68,40,34,58,41,69,64,66,67,43,68,40,34,58,41,69,64,66,67,43,66
A. Chatzigiovanis,20,22,67,1200000,1000,22,65,35,42,65,58,65,42,35,58,42,65,66,63,66,46,65,42,35,58,42,65,66,63,66,46,63
Han Kwang Song,18,113,67,1600000,18000,26,64,38,41,66,55,64,44,38,55,41,66,63,66,65,46,64,44,38,55,41,66,63,66,65,46,66
N. Backman,28,15,67,625000,9000,1,51,66,62,51,54,51,61,66,54,62,51,51,54,50,59,51,61,66,54,62,51,51,54,50,59,54
R. Skov,21,17,67,1700000,6000,22,66,39,48,66,61,66,47,39,61,48,66,66,64,66,50,66,47,39,61,48,66,66,64,66,50,64
Adriano Junqueiras,29,2,67,750000,15000,3,61,40,46,64,57,61,44,40,57,46,64,61,66,62,46,61,44,40,57,46,64,61,66,62,46,66
B. Pawłowski,24,5,67,975000,5000,22,65,37,44,65,58,65,46,37,58,44,65,66,63,67,49,65,46,37,58,44,65,66,63,67,49,63
S. Özkan,30,37,67,725000,11000,22,67,41,47,67,61,67,47,41,61,47,67,66,64,68,50,67,47,41,61,47,67,66,64,68,50,64
J. Murillo,23,20,67,900000,1000,17,52,66,63,52,55,52,69,66,55,63,52,58,52,56,68,52,69,66,55,63,52,58,52,56,68,52
D. Imperiale,29,1,67,725000,9000,17,65,66,65,66,66,65,63,66,66,65,66,64,66,63,63,65,63,66,66,65,66,64,66,63,63,66
H. Aouar,19,13,67,1600000,18000,0,66,48,54,65,63,66,53,48,63,54,65,66,61,66,55,66,53,48,63,54,65,66,61,66,55,61
H. Mahbub,24,78,67,825000,17000,7,57,65,61,58,58,57,66,65,58,61,58,61,57,59,65,57,66,65,58,61,58,61,57,59,65,57
F. Dabo,21,19,67,1000000,5000,7,56,67,63,57,57,56,66,67,57,63,57,59,57,58,65,56,66,67,57,63,57,59,57,58,65,57
S. Svendsen,19,44,67,1200000,3000,12,66,46,50,66,61,66,51,46,61,50,66,66,66,67,53,66,51,46,61,50,66,66,66,67,53,66
D. Poyet,22,3,67,975000,7000,2,59,64,66,56,62,59,62,64,62,66,56,57,53,55,61,59,62,64,62,66,56,57,53,55,61,53
J. Kayembe,22,7,67,1200000,13000,24,66,47,52,66,60,66,51,47,60,52,66,67,63,67,54,66,51,47,60,52,66,67,63,67,54,63
M. Castagnetti,27,11,67,650000,8000,2,61,64,66,59,64,61,64,64,64,66,59,60,57,58,64,61,64,64,64,66,59,60,57,58,64,57
Yuri Ribeiro,20,0,67,1100000,4000,7,60,62,62,59,60,60,66,62,60,62,59,64,55,62,67,60,66,62,60,62,59,64,55,62,67,55
A. Rossi,30,11,67,550000,3000,12,58,61,62,57,59,58,66,61,59,62,57,61,53,59,67,58,66,61,59,62,57,61,53,59,67,53
J. Jeffrey,27,50,67,750000,5000,2,61,67,66,61,63,61,65,67,63,66,61,61,60,60,65,61,65,67,63,66,61,61,60,60,65,60
M. Grella,30,50,67,725000,5000,12,66,55,56,67,62,66,56,55,62,56,67,66,66,68,59,66,56,55,62,56,67,66,66,68,59,66
I. Lanni,27,11,67,600000,2000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
P. Dawidowicz,22,5,67,1000000,2000,2,59,66,67,57,63,59,63,66,63,67,57,59,56,56,63,59,63,66,63,67,57,59,56,56,63,56
Piqueti,24,90,67,1000000,6000,24,65,41,45,66,57,65,47,41,57,45,66,65,64,67,50,65,47,41,57,45,66,65,64,67,50,64
A. Pavlenko,32,47,67,600000,19000,22,66,45,55,65,63,66,51,45,63,55,65,66,60,66,55,66,51,45,63,55,65,66,60,66,55,60
R. Grange,28,13,67,775000,6000,24,66,41,52,65,63,66,52,41,63,52,65,68,63,67,57,66,52,41,63,52,65,68,63,67,57,63
D. Čotra,32,35,67,425000,5000,7,52,66,61,53,54,52,66,66,54,61,53,55,54,54,65,52,66,66,54,61,53,55,54,54,65,54
Miguel Garcia,26,6,67,775000,5000,12,63,60,63,63,63,63,66,60,63,63,63,65,61,64,67,63,66,60,63,63,63,65,61,64,67,61
D. Badji,24,28,67,1000000,5000,26,61,49,46,64,53,61,50,49,53,46,64,62,66,63,51,61,50,49,53,46,64,62,66,63,51,66
M. Wöber,19,21,67,1200000,4000,7,56,66,64,54,60,56,63,66,60,64,54,57,54,54,62,56,63,66,60,64,54,57,54,54,62,54
L. Abubakar,22,52,67,850000,4000,1,48,66,64,45,53,48,61,66,53,64,45,49,45,46,60,48,61,66,53,64,45,49,45,46,60,45
Eduardo Neto,28,2,67,625000,6000,4,56,68,66,57,60,56,67,68,60,66,57,59,57,58,67,56,67,68,60,66,57,59,57,58,67,57
F. N'Sakala,26,45,67,725000,8000,12,68,63,66,65,68,68,66,63,68,66,65,70,60,68,68,68,66,63,68,66,65,70,60,68,68,60
Igor Rossi,28,2,67,700000,14000,7,49,66,63,48,55,49,61,66,55,63,48,51,48,47,60,49,61,66,55,63,48,51,48,47,60,48
C. Robles,25,20,67,825000,1000,2,57,64,66,53,62,57,63,64,62,66,53,56,51,53,63,57,63,64,62,66,53,56,51,53,63,51
M. Akbaş,27,37,67,650000,16000,7,54,66,63,55,57,54,63,66,57,63,55,56,57,55,62,54,63,66,57,63,55,56,57,55,62,57
E. Quejeda,29,8,67,525000,3000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
H. Abe,27,36,67,825000,6000,12,67,40,50,67,62,67,50,40,62,50,67,69,63,68,54,67,50,40,62,50,67,69,63,68,54,63
H. Robson-Kanu,28,10,67,800000,38000,12,65,48,52,66,61,65,51,48,61,52,66,66,66,66,54,65,51,48,61,52,66,66,66,66,54,66
A. Syhre,22,4,67,900000,1000,1,35,66,55,36,39,35,58,66,39,55,36,37,41,36,53,35,58,66,39,55,36,37,41,36,53,41
D. Bantelicia,29,8,67,525000,3000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
B. Radunović,21,35,67,1000000,8000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M. Cejas,31,1,67,675000,9000,26,66,52,55,66,63,66,55,52,63,55,66,67,66,67,57,66,55,52,63,55,66,67,66,67,57,66
C. Maguire,28,65,67,800000,8000,22,66,49,54,66,62,66,52,49,62,54,66,66,66,67,55,66,52,49,62,54,66,66,66,67,55,66
D. Phillips,33,70,67,290000,5000,7,59,66,64,60,59,59,66,66,59,64,60,61,58,61,66,59,66,66,59,64,60,61,58,61,66,58
T. Beltran,29,50,67,575000,5000,17,62,65,64,62,62,62,66,65,62,64,62,64,60,63,66,62,66,65,62,64,62,64,60,63,66,60
B. Pelé,25,13,67,950000,14000,24,66,43,50,66,61,66,51,43,61,50,66,67,62,67,54,66,51,43,61,50,66,67,62,67,54,62
T. Lockyer,22,10,67,975000,6000,1,53,66,64,50,57,53,63,66,57,64,50,54,49,51,61,53,63,66,57,64,50,54,49,51,61,49
K. Doyle,33,49,67,475000,6000,0,64,50,53,65,61,64,53,50,61,53,65,64,66,65,54,64,53,50,61,53,65,64,66,65,54,66
L. Saldaña,27,20,67,625000,1000,7,57,60,60,58,57,57,66,60,57,60,58,60,54,60,66,57,66,60,57,60,58,60,54,60,66,54
G. Roberts,33,19,67,475000,9000,12,66,42,50,64,63,66,46,42,63,50,64,65,62,65,50,66,46,42,63,50,64,65,62,65,50,62
K. Bennett,26,19,67,825000,8000,12,64,42,52,64,61,64,52,42,61,52,64,66,60,66,56,64,52,42,61,52,64,66,60,66,56,60
T. Haye,22,16,67,1000000,6000,0,67,60,64,64,67,67,62,60,67,64,64,66,60,66,63,67,62,60,67,64,64,66,60,66,63,60
J. Steele,26,19,67,675000,5000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Noguera,27,6,67,875000,6000,4,66,45,52,64,62,66,50,45,62,52,64,64,58,64,52,66,50,45,62,52,64,64,58,64,52,58
P. Ferrari,35,1,67,160000,7000,22,64,65,65,63,64,64,66,65,64,65,63,65,61,64,66,64,66,65,64,65,63,65,61,64,66,61
P. Konate,23,15,67,850000,7000,12,57,60,61,55,58,57,66,60,58,61,55,60,51,58,66,57,66,60,58,61,55,60,51,58,66,51
A. Tshibola,22,19,67,1200000,18000,4,64,66,67,63,66,64,66,66,66,67,63,65,61,64,66,64,66,66,66,67,63,65,61,64,66,61
V. Moren,26,48,67,800000,7000,1,40,66,61,39,48,40,58,66,48,61,39,41,41,38,55,40,58,66,48,61,39,41,41,38,55,41
L. Nestor,28,13,67,725000,4000,2,50,66,63,49,55,50,63,66,55,63,49,53,50,50,62,50,63,66,55,63,49,53,50,50,62,50
P. Nyarko,31,52,67,675000,5000,22,65,56,57,66,61,65,61,56,61,57,66,66,64,67,61,65,61,56,61,57,66,66,64,67,61,64
S. Lewerenz,26,4,67,825000,8000,22,64,39,47,64,58,64,48,39,58,47,64,66,62,66,52,64,48,39,58,47,64,66,62,66,52,62
P. Frick,25,15,67,975000,4000,26,62,49,50,64,58,62,48,49,58,50,64,62,66,63,49,62,48,49,58,50,64,62,66,63,49,66
R. Wiggins,29,10,67,575000,32000,7,56,66,64,55,58,56,66,66,58,64,55,58,53,57,66,56,66,66,58,64,55,58,53,57,66,53
J. Wilson,28,10,67,625000,24000,17,53,66,64,50,56,53,63,66,56,64,50,55,48,52,62,53,63,66,56,64,50,55,48,52,62,48
M. Lobantsev,22,47,67,900000,14000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Dani Romera,21,6,67,1100000,5000,24,63,38,41,66,54,63,42,38,54,41,66,63,66,65,45,63,42,38,54,41,66,63,66,65,45,66
U. Garcia,21,29,67,1100000,11000,12,56,64,62,55,57,56,66,64,57,62,55,60,51,58,66,56,66,64,57,62,55,60,51,58,66,51
M. Wittek,21,4,67,975000,6000,7,63,63,63,64,62,63,66,63,62,63,64,65,64,66,67,63,66,63,62,63,64,65,64,66,67,64
Lee Yeong Jae,22,40,67,1200000,5000,4,65,55,61,63,66,65,57,55,66,61,63,63,59,61,59,65,57,55,66,61,63,63,59,61,59,59
R. Zekhnini,19,44,67,1600000,20000,24,63,36,43,65,55,63,49,36,55,43,65,66,61,67,53,63,49,36,55,43,65,66,61,67,53,61
G. Anestis,26,22,67,675000,1000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
J. O'Shea,28,49,67,775000,8000,12,66,42,50,66,61,66,48,42,61,50,66,65,62,67,52,66,48,42,61,50,66,65,62,67,52,62
M. Wolf,22,4,67,1200000,19000,22,62,43,47,64,57,62,51,43,57,47,64,66,64,66,54,62,51,43,57,47,64,66,64,66,54,64
K. Shimizu,28,36,67,775000,8000,12,64,50,54,63,60,64,58,50,60,54,63,66,60,66,60,64,58,50,60,54,63,66,60,66,60,60
M. Fall,25,28,67,925000,9000,22,65,41,46,66,59,65,47,41,59,46,66,66,66,67,50,65,47,41,59,46,66,66,66,67,50,66
M. Correa,27,1,67,725000,8000,2,64,59,66,62,66,64,62,59,66,66,62,63,60,61,63,64,62,59,66,66,62,63,60,61,63,60
E. Friberg,31,15,67,650000,4000,2,63,54,61,61,66,63,57,54,66,61,61,63,58,61,59,63,57,54,66,61,61,63,58,61,59,58
D. Kądzior,25,5,67,950000,4000,22,65,51,56,65,62,65,57,51,62,56,65,66,62,66,59,65,57,51,62,56,65,66,62,66,59,62
F. Stanco,30,11,67,725000,3000,26,59,48,46,62,53,59,45,48,53,46,62,57,66,59,45,59,45,48,53,46,62,57,66,59,45,66
J. Nyholm,23,15,67,900000,5000,1,59,66,65,58,60,59,65,66,60,65,58,60,57,59,64,59,65,66,60,65,58,60,57,59,64,57
Xavi Molina,30,6,67,575000,6000,2,58,66,65,57,62,58,63,66,62,65,57,59,57,56,63,58,63,66,62,65,57,59,57,56,63,57
C. Bejarano,32,118,67,450000,1000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M. Kanno,22,78,67,1200000,19000,2,66,64,65,66,66,66,64,64,66,65,66,67,66,66,64,66,64,64,66,65,66,67,66,66,64,66
D. Nishi,29,36,67,575000,8000,7,58,66,66,56,62,58,66,66,62,66,56,61,55,58,67,58,66,66,62,66,56,61,55,58,67,55
Fernando Fonseca,20,0,67,1100000,6000,17,57,67,63,58,58,57,66,67,58,63,58,60,57,59,65,57,66,67,58,63,58,60,57,59,65,57
Marcelinho Moraisco,25,2,67,550000,12000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
F. Ananou,19,4,67,1000000,3000,1,51,66,60,52,52,51,66,66,52,60,52,55,53,55,64,51,66,66,52,60,52,55,53,55,64,53
K. Begois,35,7,67,180000,4000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
K. Azamoum,27,13,67,850000,14000,2,66,54,60,63,66,66,57,54,66,60,63,65,59,64,59,66,57,54,66,60,63,65,59,64,59,59
F. Müller,24,4,67,1000000,1000,12,64,60,64,63,63,64,66,60,63,64,63,66,59,65,67,64,66,60,63,64,63,66,59,65,67,59
A. Gilbey,22,19,67,1100000,7000,2,65,65,66,64,66,65,66,65,66,66,64,65,64,63,66,65,66,65,66,66,64,65,64,63,66,64
S. Nagasawa,28,36,67,800000,9000,26,59,40,41,62,52,59,40,40,52,41,62,57,66,60,42,59,40,40,52,41,62,57,66,60,42,66
M. Tosetti,25,29,67,950000,9000,12,63,41,50,62,59,63,50,41,59,50,62,66,58,65,54,63,50,41,59,50,62,66,58,65,54,58
M. Benyettou,27,33,67,825000,21000,26,59,38,39,62,50,59,39,38,50,39,62,59,66,61,41,59,39,38,50,39,62,59,66,61,41,66
R. Nagaki,29,36,67,600000,8000,4,60,64,66,58,64,60,64,64,64,66,58,60,57,59,64,60,64,64,64,66,58,60,57,59,64,57
D. Vidosic,30,68,67,725000,4000,24,66,55,58,66,64,66,58,55,64,58,66,67,65,67,60,66,58,55,64,58,66,67,65,67,60,65
O. Şam,31,37,67,500000,10000,17,55,67,64,53,57,55,66,67,57,64,53,58,53,56,65,55,66,67,57,64,53,58,53,56,65,53
S. Dawkins,29,70,67,750000,6000,14,67,48,56,66,64,67,53,48,64,56,66,66,63,66,56,67,53,48,64,56,66,66,63,66,56,63
F. Concas,30,11,67,725000,3000,22,64,56,59,64,62,64,60,56,62,59,64,66,62,65,62,64,60,56,62,59,64,66,62,65,62,62
Jou Silva,30,2,67,725000,9000,12,63,43,47,65,57,63,48,43,57,47,65,63,66,64,50,63,48,43,57,47,65,63,66,64,50,66
J. Anibaba,28,50,67,625000,5000,7,53,66,63,52,56,53,65,66,56,63,52,55,52,53,64,53,65,66,56,63,52,55,52,53,64,52
Jeong Jae Yong,26,40,67,875000,6000,2,62,64,66,59,66,62,61,64,66,66,59,61,57,59,62,62,61,64,66,66,59,61,57,59,62,57
K. Misao,21,36,67,1100000,6000,4,60,65,66,58,62,60,65,65,62,66,58,62,55,60,66,60,65,65,62,66,58,62,55,60,66,55
S. Kariri,36,78,67,100000,13000,1,63,67,66,61,65,63,63,67,65,66,61,62,61,61,64,63,63,67,65,66,61,62,61,61,64,61
Barge,33,0,67,290000,6000,7,64,64,65,63,64,64,66,64,64,65,63,65,61,64,67,64,66,64,64,65,63,65,61,64,67,61
T. Weilandt,25,4,67,950000,11000,12,66,45,51,66,61,66,51,45,61,51,66,66,64,67,54,66,51,45,61,51,66,66,64,67,54,64
C. Irwin,28,50,67,525000,4000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
C. Falletti,24,3,67,1000000,24000,24,66,34,44,65,60,66,44,34,60,44,65,67,61,67,48,66,44,34,60,44,65,67,61,67,48,61
M. Wölfli,34,29,67,300000,10000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
J. Patiño,28,56,67,700000,11000,1,42,66,60,41,48,42,62,66,48,60,41,47,42,43,60,42,62,66,48,60,41,47,42,43,60,42
R. Moriwaki,31,36,67,525000,7000,1,51,66,61,52,54,51,63,66,54,61,52,53,54,52,62,51,63,66,54,61,52,53,54,52,62,54
J. Jönsson,33,15,67,300000,4000,1,53,66,61,52,56,53,58,66,56,61,52,51,54,51,56,53,58,66,56,61,52,51,54,51,56,54
M. Štěch,27,23,67,675000,9000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M. Dyrestam,25,15,67,850000,3000,7,58,66,65,56,61,58,66,66,61,65,56,61,53,58,65,58,66,66,61,65,56,61,53,58,65,53
F. Trinks,25,4,67,975000,1000,4,66,49,54,66,64,66,53,49,64,54,66,66,65,66,56,66,53,49,64,54,66,66,65,66,56,65
A. Ludwig,26,4,67,900000,1000,4,66,57,61,66,66,66,61,57,66,61,66,67,64,66,63,66,61,57,66,61,66,67,64,66,63,64
Lee Seul Chan,23,40,67,850000,4000,17,60,65,63,60,60,60,66,65,60,63,60,63,58,63,66,60,66,65,60,63,60,63,58,63,66,58
J. Hernández,31,20,67,525000,3000,4,64,66,66,64,65,64,66,66,65,66,64,65,63,64,67,64,66,66,65,66,64,65,63,64,67,63
L. Dvali,22,82,67,1100000,4000,7,40,66,59,40,46,40,60,66,46,59,40,41,42,38,57,40,60,66,46,59,40,41,42,38,57,42
S. Krivets,31,77,67,675000,6000,2,66,52,59,65,65,66,57,52,65,59,65,66,61,66,60,66,57,52,65,59,65,66,61,66,60,61
W. Keane,24,19,67,1000000,7000,26,65,45,49,66,59,65,47,45,59,49,66,63,66,64,49,65,47,45,59,49,66,63,66,64,49,66
K. Haugen,23,44,67,950000,3000,14B,63,63,65,63,63,63,66,63,63,65,63,65,61,64,67,63,66,63,63,65,63,65,61,64,67,61
C. Restrepo,29,20,67,600000,3000,2,63,64,66,61,65,63,64,64,65,66,61,61,60,60,63,63,64,64,65,66,61,61,60,60,63,60
J. Drommel,20,16,67,1000000,4000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
A. Nakamura,26,36,67,825000,8000,22,66,38,47,64,61,66,45,38,61,47,64,66,60,66,49,66,45,38,61,47,64,66,60,66,49,60
C. Kyriakou,22,100,67,975000,5000,2,60,62,66,58,65,60,64,62,65,66,58,61,54,59,65,60,64,62,65,66,58,61,54,59,65,54
G. Landel,26,31,67,775000,8000,4,67,63,66,66,67,67,68,63,67,66,66,67,63,67,68,67,68,63,67,66,66,67,63,67,68,63
A. Lundqvist,23,15,67,875000,3000,7,63,61,65,61,64,63,66,61,64,65,61,64,57,63,67,63,66,61,64,65,61,64,57,63,67,57
A. Turan,25,37,67,825000,8000,12,65,60,64,65,65,65,66,60,65,64,65,67,61,66,67,65,66,60,65,64,65,67,61,66,67,61
K. Moriya,28,36,67,775000,6000,4,65,41,49,65,60,65,51,41,60,49,65,66,61,66,55,65,51,41,60,49,65,66,61,66,55,61
E. Israelsson,28,15,67,775000,7000,4,66,66,66,66,67,66,63,66,67,66,66,65,68,64,63,66,63,66,67,66,66,65,68,64,63,68
M. Boxall,28,61,67,625000,5000,17,56,66,62,56,58,56,62,66,58,62,56,58,57,56,62,56,62,66,58,62,56,58,57,56,62,57
Y. Bnou-Marzouk,21,30,67,1400000,5000,26,60,34,36,64,51,60,38,34,51,36,64,59,66,62,40,60,38,34,51,36,64,59,66,62,40,66
E. Kwateng,20,13,67,1100000,10000,1,58,66,65,54,60,58,66,66,60,65,54,60,51,58,65,58,66,66,60,65,54,60,51,58,65,51
S. Vučur,25,21,67,800000,7000,1,40,66,57,39,44,40,57,66,44,57,39,41,43,39,54,40,57,66,44,57,39,41,43,39,54,43
H. Hechalar,29,1,67,750000,3000,22,66,41,49,66,61,66,49,41,61,49,66,67,65,67,53,66,49,41,61,49,66,67,65,67,53,65
J. Verlaat,21,16,67,1200000,1000,1,42,66,60,41,48,42,57,66,48,60,41,43,44,40,54,42,57,66,48,60,41,43,44,40,54,44
A. Blomqvist,25,15,67,1000000,4000,12,66,53,60,65,66,66,57,53,66,60,65,66,63,65,59,66,57,53,66,60,65,66,63,65,59,63
Rubén Yáñez,23,6,67,850000,8000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Isaac Carcelén,24,6,67,825000,5000,22,59,63,63,59,61,59,66,63,61,63,59,63,57,61,66,59,66,63,61,63,59,63,57,61,66,57
B. Bese,23,76,67,950000,4000,17,58,64,63,60,59,58,66,64,59,63,60,63,61,62,67,58,66,64,59,63,60,63,61,62,67,61
A. Karnitskiy,28,77,67,625000,13000,4,59,66,66,58,63,59,65,66,63,66,58,59,58,57,64,59,65,66,63,66,58,59,58,57,64,58
Cláudio Falcão,22,2,67,1000000,7000,2,64,63,66,64,66,64,67,63,66,66,64,65,60,63,67,64,67,63,66,66,64,65,60,63,67,60
J. Bornstein,32,50,67,425000,7000,7,60,65,64,60,60,60,66,65,60,64,60,62,59,61,65,60,66,65,60,64,60,62,59,61,65,59
J. Reinhardt,29,4,67,600000,1000,4,66,63,66,64,67,66,64,63,67,66,64,65,61,64,65,66,64,63,67,66,64,65,61,64,65,61
D. Kempe,31,4,67,500000,5000,1,56,68,64,56,59,56,66,68,59,64,56,59,55,57,65,56,66,68,59,64,56,59,55,57,65,55
B. Dickenson,24,19,67,875000,8000,7,63,62,60,65,60,63,65,62,60,60,65,66,65,67,66,63,65,62,60,60,65,66,65,67,66,65
S. Martínez,34,3,67,230000,7000,1,44,66,60,46,49,44,54,66,49,60,46,43,52,43,52,44,54,66,49,60,46,43,52,43,52,52
J. Juelsgård,28,17,67,600000,9000,1,55,65,63,55,58,55,66,65,58,63,55,59,54,57,66,55,66,65,58,63,55,59,54,57,66,54
F. Etoundi,26,34,67,900000,10000,26,64,51,54,65,61,64,51,51,61,54,65,64,66,64,53,64,51,51,61,54,65,64,66,64,53,66
O. Kragl,27,4,67,800000,8000,4,65,62,64,66,64,65,64,62,64,64,66,66,66,66,64,65,64,62,64,64,66,66,66,66,64,66
A. Kalulu,21,13,67,1200000,27000,22,66,38,43,67,57,66,46,38,57,43,67,67,66,69,49,66,46,38,57,43,67,67,66,69,49,66
P. Anderson,28,19,67,775000,13000,12,65,51,55,64,61,65,57,51,61,55,64,66,61,66,58,65,57,51,61,55,64,66,61,66,58,61
C. Benavente,23,64,67,1000000,8000,0,66,43,49,65,60,66,50,43,60,49,65,65,61,67,52,66,50,43,60,49,65,65,61,67,52,61
N. Ajose,25,19,67,1000000,9000,24,62,39,42,65,53,62,45,39,53,42,65,62,66,65,47,62,45,39,53,42,65,62,66,65,47,66
P. Gregor,23,17,67,925000,7000,24B,53,66,63,51,56,53,63,66,56,63,51,52,50,51,62,53,63,66,56,63,51,52,50,51,62,50
T. Mears,34,19,67,220000,5000,17,62,65,65,61,63,62,66,65,63,65,61,63,59,62,66,62,66,65,63,65,61,63,59,62,66,59
B. Aloé,23,13,67,1100000,3000,1,42,66,60,42,47,42,60,66,47,60,42,44,45,42,58,42,60,66,47,60,42,44,45,42,58,45
I. Tomečak,27,9,67,800000,9000,22,63,66,66,63,64,63,67,66,64,66,63,66,62,64,68,63,67,66,64,66,63,66,62,64,68,62
Yeo Reum,28,40,67,750000,3000,4,65,60,65,62,66,65,64,60,66,65,62,66,58,64,65,65,64,60,66,65,62,66,58,64,65,58
A. Fletcher,21,19,67,1300000,10000,26,60,41,41,64,52,60,41,41,52,41,64,58,66,61,42,60,41,41,52,41,64,58,66,61,42,66
R. Vanegas,24,20,67,1000000,3000,26,64,42,46,66,58,64,48,42,58,46,66,66,65,66,50,64,48,42,58,46,66,66,65,66,50,65
T. Sangweni,28,69,67,750000,1000,2,64,63,66,63,66,64,64,63,66,66,63,64,61,63,64,64,64,63,66,66,63,64,61,63,64,61
L. Craig,30,65,67,700000,5000,12,67,65,65,67,66,67,65,65,66,65,67,68,67,67,65,67,65,65,66,65,67,68,67,67,65,67
L. Nabab,29,13,67,750000,5000,26,64,44,48,65,57,64,49,44,57,48,65,66,66,66,52,64,49,44,57,48,65,66,66,66,52,66
G. Güvenç,25,37,67,725000,8000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Joaquín,21,6,67,975000,4000,2,58,66,67,57,63,58,62,66,63,67,57,58,56,55,61,58,62,66,63,67,57,58,56,55,61,56
J. Nerwinski,22,50,67,875000,4000,17,56,63,62,54,58,56,66,63,58,62,54,61,50,58,66,56,66,63,58,62,54,61,50,58,66,50
S. Hain,28,4,67,800000,1000,26,65,37,42,67,56,65,43,37,56,42,67,65,66,67,47,65,43,37,56,42,67,65,66,67,47,66
H. Kryeziu,24,85,67,1000000,7000,2,64,65,67,62,66,64,67,65,66,67,62,65,60,63,67,64,67,65,66,67,62,65,60,63,67,60
Joo Min Kyu,27,40,67,825000,4000,4,62,58,59,64,61,62,56,58,61,59,64,60,66,61,56,62,56,58,61,59,64,60,66,61,56,66
Cesinha,27,2,67,800000,5000,26,66,35,41,68,57,66,43,35,57,41,68,66,67,67,47,66,43,35,57,41,68,66,67,67,47,67
N. Medvedev,22,47,67,900000,14000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
B. Özcan,19,37,67,1300000,8000,4,66,46,53,63,62,66,51,46,62,53,63,65,59,65,54,66,51,46,62,53,63,65,59,65,54,59
A. Katsaev,29,47,67,725000,14000,2,67,61,64,66,66,67,64,61,66,64,66,68,62,67,65,67,64,61,66,64,66,68,62,67,65,62
A. Cinelli,27,11,67,775000,10000,2,64,63,66,61,66,64,62,63,66,66,61,63,58,61,63,64,62,63,66,66,61,63,58,61,63,58
W. Serrano,30,1,67,700000,9000,2,65,61,64,64,66,65,61,61,66,64,64,66,62,65,63,65,61,61,66,64,64,66,62,65,63,62
P. Erras,22,4,67,1100000,7000,2,53,64,66,51,60,53,59,64,60,66,51,51,50,48,58,53,59,64,60,66,51,51,50,48,58,50
S. Mila,34,5,67,375000,6000,4,66,43,53,63,64,66,46,43,64,53,63,62,58,63,50,66,46,43,64,53,63,62,58,63,50,58
G. Monachello,23,11,67,1100000,15000,26,60,38,42,63,54,60,41,38,54,42,63,59,66,61,43,60,41,38,54,42,63,59,66,61,43,66
